@relation 'kyoto-train-50-50'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute Label {A,N}

@data
0.000025,0.018222,0.028621,0,0,0,0,0,0.03,0,0,0,N
0.000015,0.02,0.021034,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.000027,0.021778,0.034138,0.369048,1,0,0,0.27,1,0,0,0,N
0.070919,0.224444,0.53931,0.011905,1,0,0,0.66,0.65,0,0,0,N
0.12843,0.231111,0.53931,0,0,0,0,0.21,0.21,0,0,0,N
0.000013,0.017333,0.028621,0.095238,1,0,0,0.79,0.95,0,0,0,N
0.000014,0.034667,0.041379,0.595238,1,0,0,0.1,1,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.028,0.032414,0,0,0,0,0,0.15,0,0,0,N
0.000566,0.021333,0.016552,0,0,0,0.5,0,0,0,0,0,N
0.000012,0.028,0.032414,0,0,0,1,0,0.2,0,0,0,N
0.000013,0.024444,0.033448,0.059524,1,0,0,0.53,1,0,0,0,N
0.000015,0.02,0.035172,0.107143,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.020444,0.03,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000025,0.028444,0.036552,0.107143,1,0,0,0.98,0.98,0,0,0,N
0.000013,0.021778,0.034138,0.22619,1,0,0,0.26,1,0,0,0,N
0.000013,0.016,0.017931,0.035714,1,0,0,0.55,0.97,0,0,0,N
0.000015,0.021333,0.055172,0.107143,1,0,0,0.02,0.98,0,0,0,N
0.00002,0.019111,0.034483,0.202381,1,0,0,0.17,1,0,0,0,N
0.021586,0.224444,0.53931,0.059524,0.4,0,0,1,0.95,0,0,0,N
0.000049,0.019556,0.036207,0.047619,1,0,0.2,0.95,0.95,0,0,0,N
0.000013,0.020444,0.03,0.071429,1,0,0,0.95,0.95,0,0,0,N
0.000012,0.028444,0.036552,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.016,0.017931,0.119048,1,0,0,0.66,0.9,0,0.15,0.11,N
0.000013,0.019111,0.034483,0.154762,1,0,0,0.18,1,0,0,0,N
0.031598,0.276,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.000015,0.028444,0.036552,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000016,0.020444,0.046552,0.011905,1,0,0,0.47,0.47,0,0,0,N
0.000014,0.018667,0.035862,0.02381,1,0,0,0.25,0.25,0,0,0,N
0.006845,0.019556,0.015172,0.071429,1,0,0,0.12,0.12,0,0,0,N
0.038989,0.276,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.00002,0.02,0.03,0.011905,1,0,0,0,0.01,0,0,0,N
0.087911,0.480444,0.583448,0.011905,1,0,0,0.98,0.98,0.01,0,0,N
0,0,0,0,0,0,1,0.01,0.01,1,1,1,N
0.037928,0.995111,0.677241,0,0,0,0,0.98,0.94,0,0,0,N
0.000016,0.019111,0.034483,0.202381,1,0,0,0.18,1,0,0,0,N
0.007363,0.019556,0.015172,0.083333,1,0,0.02,0.12,0.12,0,0,0,N
0.000026,0.02,0.035172,0.095238,1,0,0.11,0.97,0.97,0,0,0,N
0.00002,0.02,0.03,0,0,0,0,0,0.02,0,0,0,N
0.019604,0.020444,0.015862,0.011905,1,0,0,0.22,0.22,0,0.32,0.32,N
0.000015,0.028,0.040345,0.047619,1,0,0,0.97,0.97,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.073947,0.224444,0.53931,0.011905,1,0,0,0.97,0.97,0,0,0,N
0.023051,0.224444,0.53931,0.02381,1,0,0,1,0.97,0,0,0,N
0.000013,0.019111,0.035517,0.035714,1,0,0,0.89,0.91,0,0,0,N
0.019092,0.020444,0.015862,0.011905,1,0,0.5,0.09,0.25,0,0,0,N
0.001573,0.018667,0.014483,0,0,0,0.25,0.1,0.1,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000009,0.02,0.03,0.011905,1,0,0,0.01,0.17,0,0,0,N
0.041627,0.224444,0.53931,0.02381,1,0,0,0.99,0.99,0,0,0,N
0.000019,0.020444,0.046552,0.011905,1,0,0,0.45,0.45,0,0,0,N
0.000016,0.025333,0.034138,0,0,0,0,0,0.24,0,0,0,N
0.000015,0.020444,0.03,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000016,0.020444,0.046552,0.011905,1,0,0.25,0.52,0.52,0,0,0,N
0.019458,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000023,0.019556,0.026207,0.047619,1,0,0.2,0.54,0.97,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.074005,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000015,0.019111,0.034483,0.202381,1,0,0,0.14,1,0,0,0,N
0.129184,0.238222,0.53931,0,0,0,0,0.08,0.08,0,0,0,N
0.032912,0.224444,0.53931,0.035714,1,0,0,1,0.98,0,0,0,N
0.104674,0.224444,0.53931,0.02381,1,0,0,0.98,0.99,0,0,0,N
0.000012,0.02,0.021034,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.000021,0.030222,0.034138,0,0,0,0.67,0,0.2,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.000014,0.020444,0.03,0.059524,1,0,0,1,1,0,0,0,N
0.00002,0.021778,0.076897,0.083333,1,0,0,0.05,0.28,0,0,0,N
0.000692,0.021333,0.016552,0,0,0,1,0.04,0.04,1,0.75,0.75,N
0.000013,0.02,0.058966,0.035714,1,0,0,0.02,0.12,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000033,0.026222,0.034828,0.107143,1,0,0,0.09,0.1,0,0,0,N
0,0,0,0,0,0,0.71,0,0,0,0,0,N
0.000013,0.016,0.03,0.059524,1,0,0,0.53,0.98,0,0,0,N
0.000024,0.024889,0.033793,0.011905,1,0,0,0,0.05,0,0,0,N
0.000017,0.02,0.068621,0.107143,1,0,0,0.01,0.25,0,0,0,N
0.000039,0.02,0.035172,0.083333,1,0,0,0.98,1,0,0,0,N
0.007626,0,0,0,0,0,1,0,0,0,0,0,N
0.266287,0.038667,0,0,0,0,1,0,0,0,0,0,N
0.000567,0.021333,0.016552,0,0,0,0.33,0.04,0.04,1,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.193838,0.224444,0.53931,0,0,0,0,1,1,0,0,0,N
0.000015,0.028444,0.036552,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.02,0.034828,0.047619,1,0,0,0.98,0.98,0,0,0,N
0.000017,0.021333,0.055172,0.071429,1,0,0,0.01,0.19,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000013,0.021778,0.076897,0,0,0,0,0.05,0.33,0,0,0,N
0.000018,0.02,0.068621,0,0,0,0,0,0.34,0,0,0,N
0.000013,0.02,0.021034,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.001817,0.021333,0.022069,0.047619,1,0,0,0.04,0.7,0,0,0,N
0.121639,0,0,0,0,0,0.6,0,0.03,0,0,1,N
0.072952,0.224444,0.53931,0.011905,1,0,0,0.06,0.05,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.000009,0.02,0.03,0.035714,1,0,0,0,0.04,0,0,0,N
0.073945,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.019132,0.020444,0.015862,0.035714,1,0,0,0.21,0.35,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0.17,0.99,0.99,0,0,0,N
0.000024,0.02,0.021034,0.107143,1,0,0,1,1,0,0,0,N
0.000555,0.021333,0.016552,0,0,0,1,0.03,0.03,1,0.33,0.33,N
0.000017,0.02,0.021034,0.107143,1,0,0,1,1,0,0,0,N
0.000023,0.02,0.03,0,0,0,0,0,0.26,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,0.9,0.9,0,0,0,N
0,0.018222,0.031379,0.059524,1,0,0,0.13,0.74,0,0,0,N
0.000015,0.020444,0.03,0.059524,1,0,0,0.9,0.92,0,0,0,N
0.003574,0.018667,0.014483,0.059524,1,0,0,0.1,0.74,0,0,0,N
0.034198,0.276,0.562759,0.035714,1,0,0,0.22,0.22,0,0,0,N
0.000027,0.02,0.068621,0,0,0,0,0,0.08,0,0,0,N
0.000013,0.02,0.031034,0.25,1,0,0,0.27,1,0,0,0,N
0.000023,0.02,0.083793,0.011905,1,0,0,0,0.13,0,0,0,N
0.000017,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.032351,0.224444,0.53931,0.047619,0.75,0,0,0.2,0.43,0,0,0,N
0.052116,0.224444,0.53931,0.011905,1,0,0,0.99,1,0,0,0,N
0.000059,0.018667,0.014483,0.059524,1,0,0,0.1,0.78,0,0,0,N
0,0,0,0,0,0,0.88,0,0,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.97,0.98,0,0,0,N
0,0,0,0,0,0,0.33,0.01,0.02,0,1,1,N
0,0,0,0,0,0,0,0.01,0.01,1,0,0,N
0.00002,0.02,0.027586,0.202381,1,0,0,0.84,0.97,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,0,0,N
0.000013,0.019556,0.027241,0.02381,1,0,0,0.27,0.52,0,0,0,N
0.000015,0.02,0.031034,0.309524,1,0,0,0.28,1,0,0,0,N
0.000015,0.02,0.083793,0.059524,1,0,0,0,0.19,0,0,0,N
0.000015,0.016,0.03,0.095238,1,0,0,0.6,0.97,0,0,0,N
0.073899,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000012,0.020444,0.03,0.059524,1,0,0,0.95,0.95,0,0,0,N
0,0,0,0,0,0,1,0.12,0.12,1,0.83,0.83,N
0.000015,0.023111,0.077931,0.011905,1,0,0,0,0.02,0,0,0,N
0.325992,0.224444,0.53931,0,0,0,0,0.09,0.09,0,0,0,N
0.037075,0.014667,0.011379,0,0,0,0,0.09,0.16,0,0,0,N
0.000016,0.032444,0.039655,0.083333,1,0,0,0.47,0.48,0,0,0,N
0.000018,0.025333,0.034138,0.035714,0.67,0,0,0.01,0.02,0,0,0,N
0,0,0,0.059524,1,1,0.8,0,0,0,0,0,N
0,0.019111,0.034483,0.154762,1,0,0,0.18,0.98,0,0,0,N
0.022404,0.224444,0.53931,0.047619,1,0,0,0.99,0.98,0,0,0,N
0.000019,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000013,0.025333,0.034138,0.02381,1,0,0,0.02,0.08,0,0,0,N
0.000013,0.019556,0.036207,0.047619,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.020444,0.046552,0.011905,1,0,0,0.43,0.43,0,0,0,N
0.000012,0.02,0.033793,0.035714,1,0,0,0.96,0.97,0,0,0,N
0,0,0,0.011905,1,0,0.5,0,0.53,0,0,0,N
0.000014,0.025333,0.034138,0.345238,1,0,0,0.1,1,0,0,0,N
0,0.020444,0.037931,0,0,0,0,0.12,0.62,0,0,0,N
0.000014,0.02,0.03,0.011905,1,0,0,0,0.31,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0,0,0,0,0,0,0.75,0.01,0.01,1,1,1,N
0.076112,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000013,0.016,0.017931,0.071429,1,0,0,0.54,0.93,0,0,0,N
0.00002,0.028444,0.036552,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000186,0.02,0.083793,0,0,0,0,0,0.02,0,0,0,N
0.023782,0.224444,0.53931,0.047619,1,0,0,0.97,0.94,0,0,0,N
0.032528,0.276,0.562759,0.02381,1,0,0,0.22,0.21,0,0,0,N
0.00002,0.02,0.035172,0.083333,1,0,0,0.94,0.97,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.000044,0.019556,0.035517,0.02381,1,0,0,0.31,0.83,0,0,0,N
0.073979,0.224444,0.53931,0.011905,1,0,0,0.97,0.97,0,0,0,N
1,0,0,0,0,0,0.75,0,0.04,0,0,0,N
0.000012,0.02,0.035172,0.071429,1,0,0,1,1,0,0,0,N
0.000015,0.019556,0.036207,0.047619,1,0,0,0.95,0.96,0,0,0,N
0.000019,0.02,0.033793,0.02381,1,0,0,0.99,0.99,0,0,0,N
0.000023,0.026222,0.055172,0,0,0,0,0,0.14,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,1,1,N
0.000036,0.02,0.068621,0.011905,1,0,0,0.01,0.21,0,0,0,N
0.000022,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.003176,0.018667,0.014483,0.035714,1,0,0.08,0.11,0.11,0,0.09,0.09,N
0.000012,0.018667,0.028966,0,0,0,0,0.24,0.36,0,0,0,N
0.032951,0.276,0.562759,0.035714,1,0,0,0.17,0.16,0,0,0,N
0.03505,0.276,0.562759,0.035714,1,0,0,0.17,0.16,0,0,0,N
0.000012,0.016,0.017931,0.047619,1,0,0,0.52,0.92,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.96,0.96,0,0,0,N
0.119231,0.561333,0.630345,0.011905,0,0,0,0.11,0.11,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.98,1,0,0,0,N
0.019403,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.019133,0.02,0.015517,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000016,0.024444,0.033448,0.071429,1,0,0,0.53,0.98,0,0,0,N
0.000015,0.02,0.03,0,0,0,0,0.01,0.28,0,0,0,N
0.000012,0.016,0.017931,0.02381,1,0,0,0.55,1,0,0,0,N
0.000014,0.02,0.035172,0.083333,1,0,0,1,1,0,0,0,N
0.000014,0.016,0.03,0.059524,1,0,0.17,0.58,0.99,0,0,0,N
0.000992,0.023111,0.056552,0.011905,1,0,0,0.03,0.2,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.019162,0.020444,0.015862,0,0,0,0,0.04,0.04,0,0,0,N
0.043524,0.224444,0.53931,0.02381,1,0,0,0.59,0.59,0,0,0,N
0.019636,0.020444,0.015862,0.011905,1,0,0,0.15,0.15,0,0,0,N
0.441351,0.041333,0.144138,0,0,0,0,0.01,0.01,0,0,0,N
0.000013,0.02,0.033793,0.035714,1,0,0,0.69,0.71,0,0,0,N
0.019739,0.020444,0.015862,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.032816,0.224444,0.53931,0.035714,0.67,0,0,1,0.98,0,0,0,N
0.037105,0.276,0.562759,0.02381,0.5,0,0,0.12,0.11,0,0,0,N
0.000001,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.240763,0.038667,0,0,0,0,1,0,0,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.026664,0.231111,0.53931,0.035714,1,0,0,0.62,0.61,0,0,0,N
0.00002,0.029778,0.033793,0,0,0,0,0,0.05,0,0,0,N
0.000015,0.020444,0.034483,0.047619,1,0,0,0.58,0.96,0,0,0,N
0.032086,0.224444,0.53931,0.035714,1,0,0,0.98,0.96,0,0,0,N
0.021196,0.231111,0.53931,0.047619,1,0,0,0.66,0.65,0,0,0,N
0.000012,0.018222,0.028621,0.02381,1,0,0,0.1,0.12,0,0,0,N
0.000013,0.019556,0.036207,0.035714,1,0,0,0.97,0.99,0,0,0,N
0.000015,0.02,0.034828,0.047619,1,0,0,0.98,0.98,0,0,0,N
0.073905,0.224444,0.53931,0.011905,1,0,0,0.64,0.64,0,0,0,N
0.019352,0.020444,0.015862,0.011905,1,0,0.17,0.05,0.05,0,0,0,N
0.000019,0.019556,0.036207,0.047619,1,0,0,0.95,0.95,0,0,0,N
0.000013,0.02,0.035172,0.059524,1,0,0,1,1,0,0,0,N
0.000013,0.019556,0.036207,0.047619,1,0,0,0.9,0.92,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000012,0.024444,0.033448,0.047619,1,0,0,0.5,0.91,0,0,0,N
0.000011,0.021333,0.055172,0.130952,1,0,0,0.01,0.81,0,0,0,N
0.037187,0.224444,0.53931,0.02381,1,0,0,0.98,0.97,0,0,0,N
0.000015,0.020444,0.03,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.019108,0.020444,0.015862,0.011905,1,0,0,0.07,0.07,0,0,0,N
0.000013,0.019556,0.02931,0.011905,1,0,0,0.51,0.98,0,0,0,N
0.000014,0.028444,0.036552,0.071429,1,0,0,1,1,0,0,0,N
0.000013,0.020444,0.03,0.059524,1,0,0,1,1,0,0,0,N
0.000016,0.02,0.034828,0.035714,1,0,0,0.99,0.99,0,0,0,N
0.000024,0.02,0.03,0,0,0,0,0,0.2,0,0,0,N
0.000015,0.02,0.021034,0.071429,1,0,0,0.95,0.95,0,0,0,N
0.000013,0.020444,0.03,0.059524,1,0,0,1,1,0,0,0,N
0.000015,0.02,0.03,0.035714,1,0,0,0.02,0.23,0,0,0,N
0.032115,0.224444,0.53931,0.02381,1,0,0,0.52,0.51,0,0,0,N
0,0,0,0,0,0,1,0.01,0.01,1,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,1,1,0,0,0,N
0.000568,0.021333,0.016552,0,0,0,0.33,0.01,0.01,1,0,0,N
0.000015,0.023556,0.032759,0.083333,1,0,0,0.28,0.99,0,0,0,N
0.000013,0.02,0.034138,0.059524,1,0,0,0.57,0.96,0,0,0,N
0.197003,0.419111,0.542069,0,0,0,0,0.08,0.08,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000014,0.019556,0.026207,0.059524,1,0,0,0.5,0.98,0,0,0.07,N
0.000013,0.020444,0.03,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.11273,0.224444,0.53931,0,0,0,0,0.99,1,0,0,0,N
0.019082,0.020444,0.015862,0.011905,1,0,0,0.11,0.48,0,0,0,N
0.023306,0.224444,0.53931,0.035714,1,0,0,0.99,0.97,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.026698,0.231111,0.53931,0.059524,0.6,0,0,0.65,0.62,0,0,0,N
0.000003,0.016,0.03,0.047619,1,0,0,0.58,0.99,0,0,0,N
0.000013,0.025778,0.034483,0.119048,1,0,0,0.81,0.95,0,0,0,N
0.019141,0.020444,0.015862,0.011905,1,0,0,0.2,0.48,0,0,0,N
0.000014,0.024444,0.033448,0.083333,1,0,0,0.55,0.99,0,0,0,N
0.019336,0.020444,0.015862,0.011905,1,0,0,0.17,0.17,0,0,0,N
0.000016,0.019111,0.034483,0.214286,1,0,0,0.15,1,0,0,0,N
1,0.224444,0.53931,0.02381,1,0,0,0.99,0.99,0,0,0,N
0.000022,0.020444,0.046552,0.011905,1,0,0,0.51,0.51,0,0,0,N
0.032542,0.224444,0.53931,0.035714,1,0,0,0.99,0.97,0,0,0,N
0.000018,0.019111,0.034483,0.142857,1,0,0,0.2,0.92,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,1,1,0,0,0,N
0.005233,0.018667,0.014483,0.011905,1,0,0,0.09,0.09,0,0,0,N
0.075533,0.276,0.562759,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000013,0.018667,0.035862,0.02381,1,0,0,0.56,0.56,0,0,0,N
0.000018,0.024444,0.033448,0.011905,1,0,0,0.01,0.22,0,0,0,N
0.000019,0.02,0.034828,0.047619,1,0,0,0.93,0.93,0,0,0,N
0.000027,0.018667,0.028966,0.011905,1,0,0,0.01,0.09,0,0,0,N
0.000014,0.018667,0.028966,0.011905,1,0,0,0.14,0.2,0,0,0,N
0.000022,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000012,0.016,0.017931,0.02381,1,0,0,0.45,0.97,0,0,0,N
0.031788,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.000012,0.016,0.017931,0.059524,1,0,0,0.58,1,0,0,0,N
0.027379,0.995111,0.677241,0.035714,1,0,0,0.07,0.09,0,0,0,N
0.000014,0.025778,0.034483,0.166667,1,0,0,0.8,0.93,0,0,0,N
0.000025,0.02,0.068621,0.02381,1,0,0,0,0.03,0,0,0,N
0.000015,0.02,0.034138,0.083333,1,0,0,0.54,1,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,0.97,0.99,0,0,0,N
0.000015,0.02,0.027586,0.190476,1,0,0,0.77,0.93,0,0,0,N
0,0.025778,0.031724,0.095238,1,0,0,0.12,1,0,0,0,N
0.000013,0.02,0.035172,0.095238,1,0,0,1,1,0,0,0,N
0.000011,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000019,0.02,0.034138,0.119048,1,0,0,0.54,1,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,1,1,0,0,0,N
0.019244,0.020444,0.015862,0,0,0,0,0.12,0.14,0,0,0,N
0.000013,0.019556,0.026207,0.035714,1,0,0,0.56,1,0,0,0,N
0.000538,0.021333,0.016552,0,0,0,0.75,0.08,0.08,1,0,0,N
0.000018,0.021778,0.034138,0.309524,1,0,0,0.26,0.99,0,0,0,N
0.000014,0.016,0.017931,0.071429,1,0,0,0.56,1,0,0,0,N
0,0,0,0,0,0,1,0.05,0.05,1,1,1,N
0.000014,0.019556,0.036207,0.035714,1,0,0,0.99,1,0,0,0,N
0,0,0,0,0,0,0.4,0,0,0,0,0,N
0.000011,0.02,0.03,0,0,0,0,0,0,0,0,0,N
0.000034,0.02,0.03,0.047619,0.5,0,0,0.01,0.02,0,0,0,N
0.000015,0.019111,0.034483,0.166667,1,0,0,0.19,0.93,0,0,0,N
0.000014,0.024,0.043793,0.047619,1,0,0,0.21,0.98,0,0,0,N
0.000633,0.018667,0.014483,0.166667,1,0,0,0.08,0.81,0,0,0,N
0.032632,0.276,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.023916,0.224444,0.53931,0.047619,1,0,0,0.96,0.94,0,0,0,N
0.000013,0.025778,0.031724,0.119048,1,0,0,0.12,1,0,0,0,N
0.000013,0.020444,0.03,0.095238,1,0,0,1,1,0,0,0,N
0.000014,0.026667,0.026207,0,0,0,0,0.26,0.45,0,0,0,N
0,0,0,0,0,0,0.38,0,0,0,0,0,N
0.000013,0.02,0.033793,0.02381,1,0,0,0.9,0.9,0,0,0,N
0.000014,0.017333,0.028621,0.178571,1,0,0,0.66,0.81,0,0,0,N
0.000017,0.028444,0.036552,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.032735,0.276,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.000014,0.028444,0.036552,0.095238,1,0,0,0.99,0.99,0,0,0,N
